file;generator;question;answer;score_entailment;score_neutral;score_contradiction;score_final
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku baru saja ditolak seseorang yang aku suka, rasanya sakit banget. Apa yang bisa aku lakukan?;Aku tahu rasanya pasti berat, seperti ada luka yang tak terlihat. Pertama, coba beri dirimu waktu untuk merasakan emosi itu, tapi jangan terlalu lama terjebak. Tulis tiga hal yang kamu suka dari dirimu, seperti kebaikan atau bakatmu, untuk mengingatkan bahwa kamu berharga. Kalau ada pikiran negatif, coba lawan dengan fakta positif tentang dirimu. Mungkin juga ajak teman ngobrol atau lakukan aktivitas yang kamu nikmati, seperti nonton film favorit. Langkah kecil ini bisa membantu kamu perlahan merasa lebih baik.;0.878;0.2453;0.2584;0.6197
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Kenapa ditolak rasanya seperti dunia runtuh? Apa ini normal?;Sangat normal kalau kamu merasa begitu. Otak kita memang dirancang untuk bereaksi kuat terhadap penolakan, karena dulu itu bisa berarti kehilangan sesuatu yang penting untuk bertahan hidup. Sekarang, coba ingat bahwa penolakan ini tidak mendefinisikan nilai dirimu. Lakukan sesuatu yang menenangkan, seperti jalan-jalan atau dengar musik. Kalau bisa, ceritakan perasaanmu ke seseorang yang kamu percaya—itu bisa bikin bebanmu lebih ringan.;0.8681;0.2834;0.5313;0.3368
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku sering merasa nggak cukup baik setelah ditolak. Gimana cara menghentikan pikiran negatif ini?;Pikiran negatif itu bisa keras, ya. Coba ambil kertas, tulis apa yang kamu kritik dari dirimu, misalnya 'Aku nggak menarik.' Lalu, lawan setiap kritik dengan fakta, seperti 'Aku punya temen yang selalu bilang aku asyik.' Ini membantu kamu melihat dirimu lebih adil. Kalau masih sulit, coba lakukan sesuatu yang kamu kuasai, seperti memasak atau menggambar, untuk mengingatkan bahwa kamu punya banyak kelebihan.;0.8907;0.2179;0.2365;0.6542
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Setelah ditolak, aku kehilangan rasa percaya diri. Bagaimana cara membangunnya lagi?;Wajar kalau rasa percaya dirimu goyah setelah ditolak. Coba duduk sejenak dan tulis tiga hal yang kamu banggakan dari dirimu, seperti kemampuanmu mendengarkan orang lain atau kerja kerasmu. Kalau susah, ingat momen ketika kamu merasa berhasil. Lakukan juga aktivitas yang membuatmu merasa kompeten, seperti olahraga atau menulis. Sedikit demi sedikit, kamu akan ingat bahwa kamu punya banyak hal hebat.;0.7779;0.3344;0.3008;0.4771
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa sendiri setelah ditolak. Gimana caranya merasa terhubung lagi?;Rasanya pasti berat kalau merasa sendirian. Coba hubungi teman atau keluarga yang selalu bikin kamu nyaman, ajak ngobrol tentang apa saja—nggak harus soal penolakan. Kadang, sekadar mendengar suara mereka udah bikin hati lebih hangat. Kalau nggak punya siapa-siapa, coba ikut komunitas kecil, seperti grup hobi online. Langkah kecil ini bisa membantu kamu merasa nggak sendirian lagi.;0.8002;0.1734;0.3627;0.4375
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku takut ditolak lagi di masa depan. Gimana biar nggak terlalu takut?;Takut ditolak lagi itu wajar, tapi kamu bisa melatih diri untuk lebih kuat. Ingat bahwa penolakan bukan cerminan dirimu, tapi lebih tentang situasi. Coba hadapi penolakan kecil, seperti mengajak temen nongkrong dan kalau ditolak, anggap itu latihan. Setelah ditolak, alihkan energi ke hal yang kamu suka, seperti main game atau jalan-jalan. Semakin sering kamu merelakan, semakin mudah nantinya.;0.8292;0.2691;0.3543;0.4749
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku punya banyak temen, tapi tetap kesepian. Apa yang salah sama aku?;Nggak ada yang salah sama kamu. Kesepian bisa datang kalau hubungan yang kita punya belum terasa mendalam. Coba pilih satu atau dua temen yang kamu percaya, lalu ajak ngobrol tentang sesuatu yang lebih personal, seperti mimpi atau kekhawatiranmu. Membuka diri sedikit demi sedikit bisa bikin hubungan lebih erat. Kalau suka, ajak mereka lakuin sesuatu bareng, seperti nonton atau masak, biar ada momen yang bikin kalian lebih dekat.;0.8877;0.1753;0.6176;0.2701
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa kesepian akhir-akhir ini, dan takut ini memengaruhi orang lain. Apa yang bisa aku lakukan?;Kamu hebat karena peduli sama orang di sekitarmu meski lagi merasa kesepian. Coba mulai dengan langkah kecil, seperti kirim pesan ke temen atau keluarga untuk menyapa. Kalau bisa, ikut kegiatan yang kamu suka, seperti kelas seni atau komunitas buku, untuk ketemu orang baru. Bahkan ngobrol ringan sama orang di sekitar bisa bikin kamu merasa lebih terhubung. Kamu nggak sendirian, dan langkah kecil ini bisa bikin perubahan.;0.8477;0.1535;0.6212;0.2265
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku kesepian, tapi susah buka diri ke orang lain. Gimana cara memulainya?;Membuka diri memang nggak gampang, apalagi kalau lagi kesepian. Mulai dari yang kecil aja, seperti ngobrol sama seseorang tentang hal ringan, misalnya film yang baru kamu tonton. Kalau merasa takut, ingat bahwa orang lain juga sering merasa gugup. Coba ceritain satu hal kecil tentang harimu ke temen, dan lihat respons mereka. Sedikit demi sedikit, kamu akan merasa lebih nyaman untuk terbuka. Kamu lebih kuat dari yang kamu pikir.;0.7911;0.1552;0.296;0.4951
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku pengen hubungan yang lebih dekat sama orang lain, tapi selalu gagal. Apa yang harus aku lakukan?;Keinginanmu untuk hubungan yang lebih erat itu udah langkah besar. Coba luangin waktu buat refleksi—apa yang bikin kamu menjauh dari orang lain? Mungkin takut disakiti atau merasa nggak cukup baik. Setelah tahu polanya, coba lakuin satu tindakan kecil, seperti ngajak temen ngopi dan dengerin cerita mereka dengan penuh perhatian. Hubungan yang erat butuh waktu, tapi kamu pasti bisa membangunnya.;0.8827;0.2398;0.204;0.6787
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku sering kesepian, tapi takut perasaanku ini nggak valid. Gimana cara menghadapinya?;Perasaanmu sangat valid, dan kamu berhak merasakan apa yang kamu rasakan. Kesepian itu nyata, dan nggak apa-apa untuk mengakuinya. Coba tulis apa yang kamu rasakan di buku atau catatan, lalu ingatkan diri bahwa ini cuma sementara. Setelah itu, lakuin sesuatu yang bikin kamu senang, seperti jalan-jalan atau denger musik. Kalau siap, hubungi seseorang untuk ngobrol—langkah kecil ini bisa bikin hati lebih ringan.;0.7633;0.3278;0.6476;0.1156
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku pengen lebih dekat sama temen, tapi susah memahami mereka. Gimana caranya?;Membangun kedekatan memang butuh usaha, tapi kamu udah di jalur yang bener. Coba dengarkan cerita temenmu dengan penuh perhatian, dan bayangin dirimu di posisi mereka—misalnya, kalau mereka cerita tentang hari yang berat, pikirkan gimana rasanya. Kalau mereka lagi cerita, tanyain sesuatu seperti, 'Gimana perasaanmu waktu itu?' Ini nunjukin kamu peduli, dan mereka akan merasa lebih dekat sama kamu.;0.8488;0.3331;0.3646;0.4842
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku kesepian, tapi susah ketemu orang baru. Ada saran?;Ketemu orang baru bisa terasa menantang, tapi ada banyak cara untuk mulai. Coba cari komunitas online yang sesuai sama minatmu, seperti grup pecinta film atau hobi masak. Kamu bisa mulai dengan ngomentarin postingan atau ikut diskusi kecil. Kalau lebih nyaman offline, coba ikut acara lokal, seperti workshop atau pameran. Langkah kecil ini bisa membuka pintu buat koneksi baru yang bikin kamu merasa lebih terhubung.;0.7071;0.3152;0.5251;0.182
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku baru kehilangan seseorang yang penting, dan rasanya hancur. Apa yang bisa aku lakukan?;Aku turut sedih mendengar kehilanganmu, dan aku tahu ini pasti sangat berat. Rasanya seperti dunia ambruk, dan itu wajar. Coba cari cara yang nyaman buatmu untuk berduka, seperti menulis perasaanmu atau dengar musik yang menenangkan. Beri dirimu waktu untuk merasakan kesedihan, tapi kalau terasa terlalu berat, ceritain ke seseorang yang kamu percaya. Kamu nggak harus hadapi ini sendirian.;0.7548;0.2541;0.2456;0.5092
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Sejak kehilangan seseorang, aku nggak bisa fokus sama apa-apa. Gimana cara keluar dari pikiran ini?;Kehilangan bisa bikin segalanya terasa macet, dan itu wajar. Coba mulai dengan rutinitas kecil, seperti jalan pagi atau buat teh hangat, untuk ngasih otakmu jeda dari pikiran berat. Kalau pikiranmu terus kembali ke kehilangan, coba alihkan dengan aktivitas yang menyerap perhatian, seperti menggambar atau nonton serial. Kalau masih sulit, ngobrol sama temen atau keluarga bisa bantu ringanin beban. Sedikit demi sedikit, kamu akan mulai bisa melangkah lagi.;0.8039;0.2125;0.459;0.3449
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Setelah kehilangan seseorang, aku nggak tahu lagi siapa diriku. Gimana cara menemukan diriku lagi?;Kehilangan bisa bikin kamu merasa kehilangan bagian dari dirimu, dan itu pasti membingungkan. Coba luangin waktu buat kenal lagi sama dirimu sekarang—tulis apa yang masih kamu suka atau nilai dari dirimu, seperti kebaikan atau kreativitasmu. Lakukan juga sesuatu yang dulu bikin kamu bahagia, seperti menulis atau olahraga. Proses ini butuh waktu, tapi kamu akan perlahan menemukan kembali siapa kamu. Kamu lebih kuat dari yang kamu kira.;0.8786;0.2181;0.258;0.6207
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Setelah kehilangan, aku sulit terhubung sama orang lain. Gimana cara membuka diri lagi?;Wajar kalau kamu merasa menutup diri setelah kehilangan—it’s like protecting yourself. Mulai dari langkah kecil, seperti kirim pesan ke temen buat nanya kabar. Nggak perlu cerita yang berat, cukup ngobrol ringan dulu. Kalau merasa siap, ajak seseorang buat ketemu, seperti ngopi bareng. Hubungan itu kayak tanaman—butuh sedikit usaha untuk tumbuh lagi, tapi kamu pasti bisa melakukannya perlahan.;0.7075;0.3659;0.4608;0.2466
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku lagi berduka, tapi nggak tahu cara yang tepat buat ngelupain kesedihan. Ada saran?;Nggak ada cara yang ‘tepat’ buat berduka, karena setiap orang punya caranya sendiri. Coba cari apa yang bikin kamu merasa nyaman, seperti duduk di taman, dengar musik, atau nulis perasaanmu di jurnal. Biarkan dirimu merasakan kesedihan tanpa buru-buru ngelupainnya. Kalau merasa stuck, ceritain ke seseorang yang bisa dengerin tanpa menghakimi. Kamu berhak merasakan ini, dan kamu juga akan menemukan cara untuk melangkah lagi.;0.7962;0.288;0.2509;0.5452
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Kehilangan bikin aku merasa nggak berharga. Gimana cara membangun rasa percaya diri lagi?;Kehilangan bisa bikin kamu merasa goyah, tapi kamu masih punya banyak nilai. Coba tulis tiga hal yang pernah bikin kamu bangga, seperti saat kamu membantu temen atau menyelesaikan sesuatu. Lakukan juga aktivitas yang bikin kamu merasa kompeten, seperti masak atau olahraga. Kalau bisa, ceritain perasaanmu ke seseorang yang suportif—kadang mereka bisa ngingetin kamu betapa hebatnya kamu. Sedikit demi sedikit, kamu akan merasa lebih kuat.;0.8504;0.2471;0.4421;0.4082
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku masih nanya-nanya kenapa aku kehilangan seseorang. Gimana cara menerima kenyataan ini?;Pertanyaan ‘kenapa’ itu wajar banget, dan itu bagian dari proses menerima. Coba renungkan apa yang bisa kamu pelajari dari kehilangan ini—mungkin kekuatanmu, atau hal baik yang masih ada di hidupmu. Tulis pikiranmu di jurnal, atau ngobrol sama seseorang yang bisa dengerin. Proses ini nggak cepet, tapi dengan mencari makna, kamu akan perlahan bisa menerima dan menemukan harapan lagi.;0.8129;0.3647;0.2501;0.5628
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku sering mikir ‘andai saja’ soal kehilangan yang aku alami. Gimana cara berhenti mikir gitu?;Pikiran ‘andai saja’ itu wajar, tapi bisa bikin kamu terjebak. Coba alihkan fokus ke apa yang bisa kamu kontrol sekarang. Tulis tiga hal yang masih bikin kamu bersyukur, seperti temen atau momen kecil yang bikin senyum. Kalau pikiran itu muncul, coba lakuin sesuatu yang menyerap perhatian, seperti nonton film atau jalan-jalan. Proses ini butuh waktu, tapi kamu akan perlahan bisa melihat ke depan.;0.9083;0.266;0.473;0.4353
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa bersalah banget atas sesuatu yang udah terjadi. Gimana cara ngatasin perasaan ini?;Rasa bersalah bisa terasa berat, kayak beban yang nggak hilang. Coba tanya ke diri sendiri, apa yang bikin kamu merasa bersalah, dan apakah kamu bisa melakukan sesuatu untuk memperbaikinya, seperti minta maaf atau lakuin kebaikan kecil. Kalau nggak bisa diubah, coba tulis perasaanmu di kertas, lalu ingatkan diri bahwa kamu manusia yang bisa salah. Ngobrol sama seseorang yang suportif juga bisa bantu ringanin beban. Kamu layak untuk memaafkan diri sendiri.;0.8643;0.1566;0.1883;0.676
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa bersalah, tapi pengen ubah perasaan ini jadi sesuatu yang positif. Gimana caranya?;Kamu hebat karena pengen mengubah rasa bersalah jadi sesuatu yang baik. Coba pikirkan apa yang bisa kamu pelajari dari situasi ini—mungkin cara memperbaiki hubungan atau jadi lebih baik ke orang lain. Kalau memungkinkan, lakuin tindakan kecil, seperti bantu seseorang atau minta maaf kalau perlu. Tulis juga apa yang kamu syukuri dari dirimu, biar kamu ingat bahwa kamu punya sisi baik. Langkah ini bisa bikin kamu merasa lebih ringan.;0.8273;0.1966;0.2362;0.591
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa bersalah sama seseorang, tapi takut ngomong. Apa yang bisa aku lakukan?;Takut ngomong itu wajar, apalagi kalau ada rasa bersalah. Coba mulai dengan langkah kecil, seperti kirim pesan sederhana untuk nanya kabar, biar hubungan kalian pelan-pelan pulih. Kalau merasa siap, ungkapkan perasaanmu dengan jujur, misalnya, ‘Aku nyesel soal yang dulu, aku pengen baikan.’ Kalau nggak memungkinkan, coba tulis surat yang nggak perlu dikirim, buat ngeluarin perasaanmu. Yang penting, kamu berusaha memperbaiki koneksi, dan itu udah langkah besar.;0.7207;0.2454;0.5222;0.1986
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku takut mencoba lagi setelah ditolak berkali-kali. Gimana cara ngatasin ketakutan ini?;Ketakutan itu wajar setelah beberapa kali ditolak, tapi kamu bisa melatih diri untuk lebih berani. Coba mulai dengan langkah kecil, seperti ngobrol sama orang baru tanpa ekspektasi besar. Ingat bahwa penolakan nggak mendefinisikan nilai dirimu. Kalau takut, tulis alasan kenapa kamu pengen coba lagi, seperti pengen punya temen baru. Lakuin juga sesuatu yang bikin kamu percaya diri, seperti pakai baju favorit atau denger lagu penyemangat. Kamu lebih berani dari yang kamu kira.;0.9425;0.2058;0.2206;0.7218
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku selalu ngerasa gagal setelah ditolak. Gimana caranya berhenti ngerasa gitu?;Perasaan gagal itu bisa bikin down, ya. Coba ambil kertas dan tulis pikiran negatif yang muncul, seperti ‘Aku selalu gagal.’ Lalu, lawan dengan fakta, misalnya ‘Aku pernah berhasil di pekerjaan atau pertemanan.’ Ini membantu kamu lihat dirimu lebih jernih. Kalau masih susah, coba ceritain ke temen yang suportif—mereka sering bisa ngingetin kelebihanmu. Lakuin juga sesuatu yang bikin kamu bangga, seperti selesain tugas kecil. Kamu punya banyak hal hebat, kok.;0.8469;0.2153;0.3551;0.4918
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa down setelah ditolak, tapi nggak tahu cara minta bantuan. Gimana caranya?;Minta bantuan emang nggak gampang, tapi kamu nggak harus cerita semuanya. Coba hubungi temen atau keluarga yang bikin kamu nyaman, lalu ajak ngobrol tentang apa aja—misalnya, tanya film apa yang seru. Kalau merasa siap, bilang aja, ‘Aku lagi nggak enak hati, boleh ngobrol?’ Orang yang peduli pasti seneng dengerin. Kalau nggak punya siapa-siapa, coba ikut grup online yang sesuai minatmu. Koneksi kecil bisa bikin kamu merasa lebih kuat.;0.8404;0.1953;0.5892;0.2512
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa kesepian meski punya temen. Gimana cara bikin hubungan yang lebih erat?;Kesepian meski punya temen itu bisa terjadi kalau hubungannya belum terasa mendalam. Coba pilih satu temen yang kamu percaya, lalu ajak ngobrol tentang sesuatu yang lebih personal, seperti harapan atau ketakutanmu. Nggak harus langsung berat—mulai dari cerita kecil aja. Kalau suka, ajak mereka lakuin sesuatu bareng, seperti main game atau jalan-jalan. Hubungan yang erat butuh waktu, tapi langkah kecil ini bisa bikin kalian lebih dekat.;0.784;0.2497;0.5089;0.2751
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku udah lama merasa kesepian, dan takut ini nggak akan berubah. Apa yang bisa aku coba?;Aku tahu rasanya berat kalau kesepian udah lama nempel. Tapi kamu bisa mulai ubah ini dengan langkah kecil. Coba cari satu kegiatan yang bikin kamu senang, seperti ikut kelas online atau komunitas hobi, untuk ketemu orang baru. Kalau nggak nyaman ketemu orang, mulai dari ngobrol sama orang di sekitar, seperti tetangga atau kasir. Bahkan interaksi kecil bisa bikin perubahan. Kamu nggak sendirian, dan setiap langkah kecil itu berarti.;0.8881;0.1944;0.7092;0.1789
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku sering ngerasa buruk tentang diri sendiri saat kesepian. Gimana cara berhenti ngerasa gitu?;Kritik diri sendiri bisa bikin kita tambah tenggelam, ya. Coba tulis pikiran negatif yang muncul, seperti ‘Aku nggak asyik,’ lalu cari fakta yang melawan, misalnya ‘Aku pernah bikin temen ketawa.’ Ini membantu kamu lihat dirimu lebih adil. Kalau bisa, lakuin sesuatu yang bikin kamu merasa bangga, seperti selesain tugas atau bantu orang lain. Ceritain juga perasaanmu ke seseorang yang suportif—mereka bisa bantu ngingetin bahwa kamu berharga.;0.7551;0.2864;0.3085;0.4466
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku pengen gaul, tapi selalu ngerasa takut atau nggak nyaman. Gimana cara ngatasin ini?;Takut atau nggak nyaman itu wajar, tapi kamu bisa melatih diri untuk lebih terbuka. Coba pikir, apa yang bikin kamu ngerem—mungkin takut dihakimi? Setelah tahu, mulai dari langkah kecil, seperti senyum ke orang di sekitar atau ngobrol sebentar sama temen. Kalau lebih nyaman online, ikut forum tentang minatmu, seperti musik atau game. Setiap kali kamu coba, kamu jadi lebih kuat. Kamu pasti bisa, pelan-pelan aja.;0.7782;0.1859;0.5297;0.2485
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku sering terjebak di pikiranku sendiri dan susah connect sama orang lain. Gimana caranya keluar dari situ?;Terjebak di pikiran sendiri bisa bikin kita ngerasa jauh dari orang lain. Coba fokus ke orang di depanmu—misalnya, kalau lagi ngobrol, dengerin bener-bener apa yang mereka bilang, dan tanyain sesuatu tentang ceritanya. Ini bikin kamu lebih hadir. Kalau pikiranmu mulai lari, tarik napas dalam-dalam, lalu alihkan perhatian ke sekitar, seperti suara atau pemandangan. Latihan kecil ini bisa bantu kamu lebih terhubung sama orang lain.;0.804;0.2227;0.459;0.345
